Id,SalePrice
2735,154532.90048674916
2736,138976.15128553496
2737,111895.20575332124
2738,124422.39567117568
2739,147476.8093920443
2740,122352.41131684111
2741,140656.89942583206
2742,136295.50589001254
2743,193465.98406952425
2744,170046.0458245823
2745,135654.6888186964
2746,132962.05922246206
2747,135512.85893258188
2748,138949.58934748947
2749,121942.87059434327
2750,118409.43903107394
2751,133111.55213528144
2752,221781.59855786638
2753,141811.03456320913
2754,147166.7365463449
2755,142662.08337338667
2756,99921.1807059136
2757,53367.2254253651
2758,70443.36572758481
2759,146079.24687703958
2760,117357.62401723191
2761,134819.1065474429
2762,142036.05190359397
2763,193371.53893715673
2764,82611.6174381155
2765,303936.4612220625
2766,95730.43090382955
2767,93081.89145828094
2768,138951.92077666594
2769,121582.58377855441
2770,127225.45212410062
2771,90384.76739664297
2772,123883.2705438374
2773,191967.3148235691
2774,152268.87186396343
2775,117517.16551464812
2776,151210.18461170845
2777,161542.78042163653
2778,75423.67020103944
2779,139017.42607118044
2780,96713.86349934187
2781,98757.95528091598
2782,89354.70337611793
2783,93584.51397331759
2784,104508.20027464551
2785,137080.20184070893
2786,49840.66475890004
2787,119062.95937737505
2788,83712.96422868928
2789,188213.20051304126
2790,85188.2470302661
2791,135519.23622499284
2792,54716.55042076586
2793,111868.9523301086
2794,95562.72294821037
2795,103469.69390778299
2796,86669.45270872807
2797,224422.64320964532
2798,92009.56919150194
2799,109300.70350250458
2800,68029.56412433095
2801,89889.23770466125
2802,133437.00118335066
2803,159608.67022078962
2804,141302.56938194178
2805,161467.6314224495
2806,69939.80779086625
2807,127618.53586026987
2808,142891.34693247633
2809,122124.27350604576
2810,124743.05117215718
2811,169602.97825886053
2812,132545.94200515337
2813,156052.8494356049
2814,156594.75917946312
2815,89244.41583152906
2816,185580.00565053843
2817,140540.18071998956
2818,139427.73644014134
2819,133418.5540208335
2820,154560.74480634247
2821,101318.04259744805
2822,212141.02510952865
2823,384072.04917059204
2824,163541.7788811377
2825,102212.36673040334
2826,144655.1057228838
2827,131041.37252101867
2828,233289.19474739477
2829,200335.25081205583
2830,246178.698744777
2831,158791.0062593592
2832,274247.9329902244
2833,298202.50795242767
2834,204364.59227701076
2835,207323.28841143157
2836,166480.82709670867
2837,140151.3997903403
2838,178593.1650628424
2839,164243.50370098554
2840,191777.04971488233
2841,191802.3709559462
2842,221401.6137376752
2843,140093.79789808556
2844,168226.22762172323
2845,119068.01547588801
2846,189785.58678232547
2847,194906.07074567632
2848,202395.6866121789
2849,205056.37453411915
2850,272089.2915761444
2851,225414.41140877065
2852,232107.25238218816
2853,221838.7923756194
2854,136482.6488135021
2855,195561.88849110634
2856,187835.05645961812
2857,175150.85366819976
2858,192513.24645347043
2859,98709.04146625205
2860,120516.43838619288
2861,135841.3782571398
2862,151461.49715633286
2863,118365.46606561849
2864,262241.1311001068
2865,153015.1322318498
2866,123840.76567357777
2867,98116.35709890453
2868,79005.47978512914
2869,103722.06611688428
2870,120912.88028176325
2871,77360.56719935655
2872,42817.29852850455
2873,101809.09332919963
2874,136020.4700657998
2875,103182.56386004611
2876,133492.96298325577
2877,154066.33541470065
2878,135314.04207265048
2879,138891.68747955744
2880,95766.31632438935
2881,150729.40063456123
2882,189260.96679284022
2883,197468.58741020653
2884,176933.8717232503
2885,203556.20408967827
2886,260109.53200518165
2887,115495.09200720629
2888,142803.44117281013
2889,52235.247594788896
2890,76607.5627675541
2891,131327.97005090618
2892,36282.31930590363
2893,68949.04854137193
2894,48004.39563136465
2895,370272.2669956181
2896,253257.3723964843
2897,212749.1535080654
2898,126886.6616121426
2899,202469.4359956414
2900,166499.97748275907
2901,209451.29407126844
2902,170625.95568804187
2903,352051.02131748886
2904,348833.3543297785
2905,87126.63739413631
2906,178617.57161554825
2907,113605.19414689501
2908,120438.8653988151
2909,133954.01916119942
2910,85572.71991568519
2911,74432.5841875425
2912,177848.2382146523
2913,71162.7471784825
2914,68087.19860620901
2915,77184.07920765209
2916,76273.17994099949
2917,194721.51178638765
2918,111567.36526603003
2919,207619.01040068563
